Date,Close,High,Low,Open,Volume,Returns,Volatility,Year,MA7,MA30,MA100,LogReturns,Lag1,Lag2,Lag3
2015-01-04,264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100.0,-0.0600785299812876,0.045491664101006676,2015,302.594002859933,329.0611328125,355.645830078125,-0.061958949741243954,281.0820007324219,315.0320129394531,314.2489929199219
2015-01-05,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800.0,0.03890683553533014,0.051589075179311765,2015,297.1374293736049,325.7174326578776,354.39537017822266,0.03816904066200965,264.19500732421875,281.0820007324219,315.0320129394531
2015-01-06,286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700.0,0.04268162514326268,0.05641656450754178,2015,293.6305716378348,322.7538991292318,353.48545013427736,0.0417958802770686,274.4739990234375,264.19500732421875,281.0820007324219
2015-01-07,294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800.0,0.028470732229305185,0.0561852642562993,2015,289.9368591308594,320.5014994303385,352.67415008544924,0.0280729729527459,286.1889953613281,274.4739990234375,264.19500732421875
2015-01-08,283.3489990234375,294.135009765625,282.17498779296875,294.135009765625,19982500.0,-0.03733137995621494,0.05707212236849921,2015,285.5225742885045,318.20583292643227,351.63820007324216,-0.038046038508232904,294.3370056152344,286.1889953613281,274.4739990234375
2015-01-09,290.4079895019531,291.114013671875,280.5329895019531,282.38299560546875,18718600.0,0.024912706601556422,0.05870738706496203,2015,282.0048566545759,316.3405995686849,350.706130065918,0.02460744467252288,283.3489990234375,294.3370056152344,286.1889953613281
2015-01-10,274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300.0,-0.05375884988044988,0.04586626802828426,2015,281.1068551199777,313.8169321695963,349.7033700561523,-0.05525782685593136,290.4079895019531,283.3489990234375,294.3370056152344
2015-01-11,265.6600036621094,279.63800048828125,265.0390014648437,274.6080017089844,18200800.0,-0.03324643248414827,0.041108598732836524,2015,281.3161403111049,310.9208658854167,348.7648501586914,-0.03381165828602173,274.7959899902344,290.4079895019531,283.3489990234375
2015-01-12,267.7959899902344,272.2030029296875,265.20001220703125,266.14599609375,18880300.0,0.00804030075540374,0.037965098111081494,2015,280.3621390206473,308.26819864908856,348.1541500854492,0.008008149758100299,265.6600036621094,274.7959899902344,290.4079895019531
2015-01-13,225.86099243164065,268.2770080566406,219.906005859375,267.3940124511719,72843904.0,-0.1565930750498652,0.06393090706311763,2015,271.7438528878348,304.0758321126302,347.20765991210936,-0.1703057269491352,267.7959899902344,265.6600036621094,274.7959899902344
2015-01-14,178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704.0,-0.21144862196566883,0.0867497146772919,2015,255.13899448939733,298.5010986328125,345.6878997802734,-0.23755771549530535,225.86099243164065,267.7959899902344,265.6600036621094
2015-01-15,209.843994140625,229.06700134277344,176.89700317382812,176.89700317382812,81773504.0,0.17821708719158869,0.1272643623297587,2015,244.6382795061384,294.5938313802083,344.4244696044922,0.164002352794029,178.10299682617188,225.86099243164065,267.7959899902344
2015-01-16,208.0970001220703,221.59100341796875,199.77099609375,209.07000732421875,38421000.0,-0.00832520380537527,0.12526782168606157,2015,232.8795667375837,290.8711980183919,342.97603958129883,-0.008360051860799687,209.843994140625,178.10299682617188,225.86099243164065
2015-01-17,199.25999450683597,211.7310028076172,194.875,207.83399963378903,23469700.0,-0.042465800131912146,0.1251275407758922,2015,222.08871023995536,287.1333312988281,341.31837951660157,-0.04339384068730567,208.0970001220703,209.843994140625,178.10299682617188
2015-01-18,210.3390045166016,218.69500732421875,194.5059967041016,200.0500030517578,30085100.0,0.055600774441382006,0.13009464689586356,2015,214.18571036202567,283.5498652140299,339.80614944458006,0.05411005929718155,199.25999450683597,208.0970001220703,209.843994140625
2015-01-19,214.86099243164065,216.72799682617188,207.3179931640625,211.4709930419922,18658300.0,0.021498570488300173,0.13076688929846048,2015,206.62356785365515,279.71336517333987,338.33176925659177,0.02127073585047844,210.3390045166016,199.25999450683597,208.0970001220703
2015-01-20,211.31500244140625,215.24099731445312,205.1529998779297,212.9069976806641,24051100.0,-0.016503647079460393,0.1169701569529125,2015,204.54556928362166,276.0624323527018,336.6594291687012,-0.016641349425745793,214.86099243164065,210.3390045166016,199.25999450683597
2015-01-21,226.89700317382807,227.7879943847656,211.2120056152344,211.3780059814453,29924600.0,0.07373826066486888,0.07428435021162423,2015,211.5161416190011,272.5627995808919,335.02425918579104,0.07114626123199298,211.31500244140625,214.86099243164065,210.3390045166016
2015-01-22,233.406005859375,237.0189971923828,226.4340057373047,227.32200622558597,33544600.0,0.028687036825075785,0.041149256987830556,2015,214.88214329310827,269.1906000773112,333.34961929321287,0.028283267563904656,226.89700317382807,211.31500244140625,214.86099243164065
2015-01-23,232.8789978027344,234.84500122070312,225.1959991455078,233.5169982910156,24621700.0,-0.0022579027249115535,0.040611053513181776,2015,218.42242867606026,266.2021001180013,331.73067916870116,-0.002260455630801842,233.406005859375,226.89700317382807,211.31500244140625
2015-01-24,247.8470001220703,248.2100067138672,230.02200317382807,232.6999969482422,24782500.0,0.06427373211222287,0.03412717049434977,2015,225.3634294782366,263.83006693522134,330.38358917236326,0.062292624854732755,232.8789978027344,233.406005859375,226.89700317382807
2015-01-25,253.71800231933597,255.07400512695312,243.88999938964844,247.3520050048828,33582700.0,0.02368800991891784,0.03256797941425001,2015,231.5604291643415,261.35653330485025,329.08318923950196,0.023411802380044453,247.8470001220703,232.8789978027344,233.406005859375
2015-01-26,273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000.0,0.07786199419605744,0.03741761971709268,2015,239.9335719517299,259.943532816569,327.9034992980957,0.07497944406522498,253.71800231933597,247.8470001220703,232.8789978027344
2015-01-27,263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000.0,-0.03655931713327831,0.04249869120593121,2015,247.38500104631697,258.15139923095705,326.64278945922854,-0.03724435725045598,273.4729919433594,253.71800231933597,247.8470001220703
2015-01-28,233.9149932861328,266.5350036621094,227.04600524902344,263.3510131835937,44352200.0,-0.11219285371519871,0.06485401397511287,2015,248.38757106236048,255.52623189290364,325.1534893798828,-0.11900073718364432,263.4750061035156,273.4729919433594,253.71800231933597
2015-01-29,233.51300048828125,238.70599365234372,220.7120056152344,233.34800720214844,32213400.0,-0.001718542245643162,0.06411200972496518,2015,248.4028560093471,252.95209859212238,323.62386932373045,-0.0017200206333921858,233.9149932861328,263.4750061035156,273.4729919433594
2015-01-30,226.4250030517578,242.8509979248047,225.8390045166016,232.77200317382807,26605200.0,-0.03035375941254781,0.06528233907800302,2015,247.4808567592076,249.82649892171224,322.05653945922853,-0.030823974429389264,233.51300048828125,233.9149932861328,263.4750061035156
2015-01-31,217.4640045166016,233.5039978027344,216.3090057373047,226.4409942626953,23348200.0,-0.03957601154633905,0.059189071801466785,2015,243.14042881556924,246.60033264160157,320.64700958251956,-0.04038043738172845,226.4250030517578,233.51300048828125,233.9149932861328
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500.0,0.043722158187070814,0.06190523625158869,2015,239.31957135881697,243.66499888102214,319.3332795715332,0.04279332203631927,217.4640045166016,226.4250030517578,233.51300048828125
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100.0,0.04959644263664864,0.05549580181442388,2015,234.2847159249442,242.23656565348307,318.2428596496582,0.04840574994570224,226.9720001220703,217.4640045166016,226.4250030517578
2015-02-03,227.26800537109372,245.95700073242188,224.4830017089844,237.45399475097656,40783700.0,-0.046010344481269616,0.05612954299859718,2015,229.11228724888392,241.00566558837892,316.9684996032715,-0.04710245086441031,238.22900390625,226.9720001220703,217.4640045166016
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.5110015869141,26594300.0,-0.0018260755368719739,0.038480462315138686,2015,228.10343061174666,239.41829884847004,315.70713943481445,-0.001827744845303561,227.26800537109372,238.22900390625,226.9720001220703
2015-02-05,217.11099243164065,239.40499877929688,214.7250061035156,227.6649932861328,22516400.0,-0.04294412915336587,0.04117993839529498,2015,225.76028660365515,237.1156987508138,314.30206924438477,-0.043893507993348985,226.85299682617188,227.26800537109372,238.22900390625
2015-02-06,222.26600646972656,230.50999450683597,216.23199462890625,216.92300415039065,24435300.0,0.023743680503459652,0.041714692867231604,2015,225.16614423479353,234.7133321126302,313.1688192749023,0.02346618327569626,217.11099243164065,226.85299682617188,227.26800537109372
2015-02-07,227.7539978027344,230.2989959716797,222.60699462890625,222.63299560546875,21604200.0,0.024691096133746093,0.0390259653038228,2015,226.63614327566964,232.86016540527345,311.99330932617187,0.02439119754380642,222.26600646972656,217.11099243164065,226.85299682617188
2015-02-08,223.41200256347656,229.43800354003903,221.07699584960935,227.6929931640625,17145200.0,-0.01906440844572399,0.03638043931896754,2015,226.12757219587053,230.62696584065756,310.8442192077637,-0.019248477480192965,227.7539978027344,222.26600646972656,217.11099243164065
2015-02-09,220.1100006103516,223.9770050048828,217.0189971923828,223.38900756835935,27791300.0,-0.01477987715627227,0.028549718667768856,2015,223.53914315359933,228.8040995279948,309.78782928466796,-0.014890187808607817,223.41200256347656,227.7539978027344,222.26600646972656
2015-02-10,219.8390045166016,221.8070068359375,215.33200073242188,220.2819976806641,21115100.0,-0.0012311848303054873,0.024025709862726785,2015,222.4778573172433,227.2767328898112,308.7272993469238,-0.0012319433610069224,220.1100006103516,223.41200256347656,227.7539978027344
2015-02-11,219.18499755859372,223.406005859375,218.07400512695312,219.73199462890625,17201900.0,-0.0029749359511791473,0.024008418827726783,2015,221.38242885044642,225.65636647542317,307.64360946655273,-0.002979369869067312,219.8390045166016,220.1100006103516,223.41200256347656
2015-02-12,221.76400756835935,222.19900512695312,217.61399841308597,219.2079925537109,15206200.0,0.011766361924821833,0.017483462666806893,2015,222.0471452985491,225.5198003133138,306.556329498291,0.01169767654801286,219.18499755859372,219.8390045166016,220.1100006103516
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400.0,0.061610513511999976,0.027753764005172377,2015,223.92728751046317,227.43060048421225,305.5157395935059,0.05978710744575167,221.76400756835935,219.18499755859372,219.8390045166016
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500.0,0.09299703207166998,0.0424707661086901,2015,228.1511470249721,229.01316782633464,304.5960496520996,0.08892349379425551,235.427001953125,221.76400756835935,219.18499755859372
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400.0,-0.08742394206758974,0.057649571981458675,2015,229.78157479422433,229.9041010538737,303.5201495361328,-0.09148384584019954,257.3210144042969,235.427001953125,221.76400756835935
2015-02-16,233.84300231933597,239.52099609375,229.02200317382807,234.8249969482422,28153700.0,-0.00418181472018786,0.05707051804438253,2015,231.7434321812221,231.05686798095704,302.4036994934082,-0.004190582960673949,234.8249969482422,257.3210144042969,235.427001953125
2015-02-17,243.6100006103516,245.7749938964844,232.31399536132807,233.4219970703125,27363100.0,0.04176733190278581,0.05795725250435345,2015,235.13928876604353,232.16590118408203,301.2071594238281,0.04091862847771824,233.84300231933597,234.8249969482422,257.3210144042969
2015-02-18,236.3260040283203,244.25100708007807,232.33999633789065,243.77999877929688,25200800.0,-0.02990023629482219,0.06029024244079553,2015,237.58800397600447,232.88140157063802,299.90117935180666,-0.030356363592727226,243.6100006103516,233.84300231933597,234.8249969482422
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210935,18270500.0,0.016743822791281504,0.06031119616854383,2015,240.23357500348772,233.8470016479492,298.6270593261719,0.01660519034172677,236.3260040283203,243.6100006103516,233.84300231933597
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007807,23876700.0,0.014549519225243168,0.056503552571760846,2015,241.42671857561385,234.40973510742188,296.82923934936525,0.014444690551578291,240.2830047607422,236.3260040283203,243.6100006103516
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200.0,0.003097024774383117,0.04184658871940246,2015,239.6000017438616,234.78066813151042,295.0672294616699,0.003092238871982713,243.7790069580078,240.2830047607422,236.3260040283203
2015-02-22,235.9770050048828,246.3919982910156,233.8509979248047,244.54400634765625,19527000.0,-0.03499305494022753,0.02700310206558552,2015,239.7645743233817,234.8839350382487,293.4488195800781,-0.035619980715916974,244.53399658203125,243.7790069580078,240.2830047607422
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000.0,0.012352870086102197,0.027195572112128075,2015,240.48585946219308,234.58543497721354,292.07640960693357,0.012277195944320576,235.9770050048828,244.53399658203125,243.7790069580078
2015-02-24,238.7350006103516,239.9010009765625,236.4019927978516,238.9980010986328,14200400.0,-0.000657191039411642,0.021302068145140917,2015,239.78943089076452,234.08600158691405,290.5849397277832,-0.0006574070841030594,238.8919982910156,235.9770050048828,244.53399658203125
2015-02-25,237.47000122070312,239.33999633789065,235.52999877929688,238.88999938964844,11496200.0,-0.005298759655745333,0.017806625928696522,2015,239.9528590611049,232.88590189615886,289.0855598449707,-0.005312847871440109,238.7350006103516,238.8919982910156,235.9770050048828
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.3370056152344,13619400.0,-0.00439637150919947,0.01639401083399438,2015,239.40185764857702,231.98426818847656,287.6978398132324,-0.004406063968623295,237.47000122070312,238.7350006103516,238.8919982910156
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900.0,0.07360446158209011,0.03311401383967374,2015,240.8374285016741,232.64803517659504,286.43056991577146,0.07102164294766813,236.42599487304688,237.47000122070312,238.7350006103516
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.5200042724609,13949300.0,0.0017137492852363767,0.03314004181952239,2015,242.22728620256697,233.3397018432617,285.3947999572754,0.001712282492500946,253.8280029296875,236.42599487304688,237.47000122070312
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700.0,0.02335768613570588,0.02804342360595776,2015,245.68799918038505,234.4656016031901,284.4883399963379,0.023089070174587865,254.26300048828125,253.8280029296875,236.42599487304688
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700.0,0.059446191131697246,0.032732264566461014,2015,250.94200134277344,236.40580190022786,283.7158399963379,0.05774631039705618,260.2019958496094,254.26300048828125,253.8280029296875
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300.0,0.02188116997881684,0.03131193654513782,2015,257.0801435198103,238.23013509114583,282.85712997436525,0.021645212985012714,275.6700134277344,260.2019958496094,254.26300048828125
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000.0,-0.030564161697168357,0.036347683979880696,2015,262.1690019880022,239.3922353108724,281.81904006958007,-0.03104098668249274,281.7019958496094,275.6700134277344,260.2019958496094
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400.0,0.011300215372570532,0.034999083892332195,2015,267.84786115373885,241.02256876627604,280.8273402404785,0.011236844892019125,273.0920104980469,281.7019958496094,275.6700134277344
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900.0,-0.012510109338315867,0.028821199034681985,2015,270.5471452985491,242.55156860351562,279.87087020874026,-0.012589019563885341,276.1780090332031,273.0920104980469,281.7019958496094
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900.0,0.012972849702017175,0.028551585138502054,2015,273.68971470424106,244.52323506673176,278.9367799377441,0.012889423033744005,272.7229919433594,276.1780090332031,273.0920104980469
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900.0,-0.006902829267430466,0.028881803155843808,2015,275.71143014090404,246.2595016479492,277.91585006713865,-0.006926764001895432,276.260986328125,272.7229919433594,276.1780090332031
2015-03-09,289.60699462890625,292.70098876953125,273.8930053710937,274.81201171875,59178200.0,0.0555960201254011,0.027752146532509642,2015,277.70242745535717,248.3212682088216,277.0570100402832,0.05410555539115711,274.35400390625,276.260986328125,272.7229919433594
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800.0,0.007434264975117566,0.027023014120079927,2015,279.13928658621654,250.5995351155599,276.19414016723636,0.007406767027843437,289.60699462890625,274.35400390625,276.260986328125
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900.0,0.01583146381445455,0.021968259378547596,2015,282.4659990583147,253.14183502197267,275.3654801940918,0.015707453323950217,291.760009765625,289.60699462890625,274.35400390625
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200.0,-0.006832447344437664,0.023099013341864035,2015,285.0625697544643,255.62566833496095,274.49587020874026,-0.006855895378802532,296.3789978027344,291.760009765625,289.60699462890625
2015-03-13,285.3370056152344,294.4979858398437,285.3370056152344,294.1180114746094,31421500.0,-0.03063317696159995,0.02669574439428375,2015,286.8645717075893,257.8307352701823,273.5991401672363,-0.0311121803793417,294.35400390625,296.3789978027344,291.760009765625
2015-03-14,281.885009765625,286.3420104980469,280.9760131835937,284.4419860839844,22612300.0,-0.012097960592830526,0.027399070605855943,2015,287.66800362723217,259.8347686767578,272.7219502258301,-0.01217173654759659,285.3370056152344,294.35400390625,296.3789978027344
2015-03-15,286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100.0,0.015992321156832245,0.027358658811563817,2015,289.3878609793527,261.53363545735675,271.81734024047853,0.01586579121122526,281.885009765625,285.3370056152344,294.35400390625
2015-03-16,290.5929870605469,294.11199951171875,285.6849975585937,285.6849975585937,21516100.0,0.014665098695448409,0.01782059857871211,2015,289.5287170410156,262.6427012125651,270.9754200744629,0.01455860602341602,286.3930053710937,281.885009765625,285.3370056152344
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200.0,-0.01750896409855296,0.018703503637734622,2015,288.63514491489957,264.33203481038413,270.079520111084,-0.017664059044773035,290.5929870605469,286.3930053710937,281.885009765625
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000.0,-0.10229590778743636,0.040051199989777866,2015,282.909432547433,265.0805684407552,269.0234202575684,-0.10791478367740183,285.5050048828125,290.5929870605469,286.3930053710937
2015-03-19,260.9280090332031,264.2439880371094,248.6360015869141,255.8800048828125,52732000.0,0.018060927275961758,0.04243062597886864,2015,278.13429042271207,265.65783538818357,268.11051040649414,0.017899766313779417,256.29901123046875,285.5050048828125,290.5929870605469
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.9559936523437,18456700.0,0.003146399996537985,0.04244435016038618,2015,274.7645743233817,266.50526835123696,267.2643504333496,0.0031414604385734918,260.9280090332031,256.29901123046875,285.5050048828125
2015-03-21,260.0249938964844,262.1960144042969,255.6499938964844,261.6440124511719,17130100.0,-0.006586459050732407,0.042481085175047575,2015,271.6417149135045,267.16333465576173,266.3595402526855,-0.006608245488491631,261.7489929199219,260.9280090332031,256.29901123046875
2015-03-22,267.9599914550781,269.7470092773437,259.5899963378906,259.9169921875,18438100.0,0.03051628783713256,0.044314168739468966,2015,269.00842721121654,267.9693674723307,265.51372024536136,0.030059926984876507,260.0249938964844,261.7489929199219,260.9280090332031
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900.0,-0.004552923046751367,0.04321633440738775,2015,265.6008562360491,268.7095672607422,264.7073600769043,-0.004563319168047861,267.9599914550781,260.0249938964844,261.7489929199219
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700.0,-0.07927191192851335,0.050399170624875506,2015,259.89942714146207,269.0301671346029,263.6469902038574,-0.082590521853266,266.739990234375,267.9599914550781,260.0249938964844
2015-03-25,246.19700622558597,249.19000244140625,236.51499938964844,247.4720001220703,35866900.0,0.0024512103336413738,0.03519922504057412,2015,258.45628356933594,269.27366739908854,262.65551025390624,0.0024482110178941307,245.59500122070312,266.739990234375,267.9599914550781
2015-03-26,248.5319976806641,254.35400390625,244.90499877929688,246.2760009765625,25730000.0,0.00948423984058766,0.03439564178761502,2015,256.6854248046875,269.60023396809896,261.8702101135254,0.009439546802021883,246.19700622558597,245.59500122070312,266.739990234375
2015-03-27,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900.0,-0.0060474737123686895,0.0341448914596225,2015,254.5825696672712,269.91886749267576,261.14274017333986,-0.006065833740133985,248.5319976806641,246.19700622558597,245.59500122070312
2015-03-28,252.79800415039065,254.2050018310547,246.9750061035156,246.9750061035156,16040900.0,0.023353521367486696,0.036127507906586476,2015,253.5501425606864,270.46460113525393,260.55676025390625,0.02308500045707821,247.0290069580078,248.5319976806641,246.19700622558597
2015-03-29,242.71299743652344,253.13900756835935,240.8500061035156,252.7400054931641,21699400.0,-0.03989353771902249,0.03487848410094273,2015,249.94342912946428,270.09410095214844,259.805460357666,-0.04071110245965539,252.79800415039065,247.0290069580078,248.5319976806641
2015-03-30,247.5260009765625,249.24200439453125,239.2140045166016,242.8789978027344,23009600.0,0.019830019780040065,0.0370693006224169,2015,247.19857352120536,269.8695343017578,258.9811604309082,0.01963596613450928,242.71299743652344,252.79800415039065,247.0290069580078
2015-03-31,244.2239990234375,248.72999572753903,242.73899841308597,247.45399475097656,22672000.0,-0.013340020604290626,0.021749037017973503,2015,247.00271606445312,269.33693440755206,258.2149705505371,-0.013429797994592731,247.5260009765625,242.71299743652344,252.79800415039065
2015-04-01,247.27200317382807,247.5410003662109,241.16000366210935,244.22300720214844,22877200.0,0.012480362956050373,0.022306321143103068,2015,247.15628705705916,268.3903340657552,257.36883071899416,0.012403125199170974,244.2239990234375,247.5260009765625,242.71299743652344
2015-04-02,253.0050048828125,254.46099853515625,245.4160003662109,247.0890045166016,26272600.0,0.02318500127551526,0.02374602629912868,2015,247.7952880859375,267.4337677001953,256.5531608581543,0.0229203125311117,247.27200317382807,244.2239990234375,247.5260009765625
2015-04-03,254.32200622558597,256.0429992675781,251.8789978027344,253.07400512695312,23146600.0,0.005205435929551916,0.023426354464939337,2015,248.83714512416296,266.80810089111327,255.87104095458983,0.005191934481623315,253.0050048828125,247.27200317382807,244.2239990234375
2015-04-04,253.69700622558597,255.25799560546875,251.1000061035156,254.2910003662109,12493500.0,-0.002457514429347607,0.021929943392871527,2015,248.96557399204798,266.05873413085936,255.21793106079102,-0.0024605390743548295,254.32200622558597,253.0050048828125,247.27200317382807
2015-04-05,260.5979919433594,260.67498779296875,251.94200134277344,253.7610015869141,19649200.0,0.02720168369522291,0.014690273184202112,2015,251.52057320731026,265.6545674641927,254.54467086791993,0.026838293063609357,253.69700622558597,254.32200622558597,253.0050048828125
2015-04-06,255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200.0,-0.0195933495525088,0.017680700066488655,2015,252.6585736955915,264.96226806640624,253.94096084594727,-0.019787843949012902,260.5979919433594,253.69700622558597,254.32200622558597
2015-04-07,253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400.0,-0.009049252731916368,0.017014112684868275,2015,253.93800136021204,264.2564676920573,253.30037063598633,-0.009090445919442811,255.49200439453125,260.5979919433594,253.69700622558597
2015-04-08,245.02200317382807,253.8470001220703,244.21499633789065,253.06399536132807,30086400.0,-0.03222209391719266,0.021626092079321656,2015,253.6165727887835,262.7703013102213,252.62389053344725,-0.03275265389486312,253.17999267578125,255.49200439453125,260.5979919433594
2015-04-09,243.67599487304688,246.1179962158203,239.3999938964844,244.75100708007807,21643500.0,-0.005493418074075107,0.018787976348814385,2015,252.28385707310267,261.16750081380206,251.95328048706054,-0.005508562383289327,245.02200317382807,253.17999267578125,255.49200439453125
2015-04-10,236.07200622558597,243.69400024414065,232.77099609375,243.69400024414065,28882000.0,-0.031205325134396333,0.020397923578796873,2015,249.67671421595983,259.15726776123046,251.11207061767578,-0.031702583387589335,243.67599487304688,245.02200317382807,253.17999267578125
2015-04-11,236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200.0,0.002033259831241363,0.020756919763529946,2015,247.22742789132255,257.230534362793,250.33510070800781,0.0020311955561355304,236.07200622558597,243.67599487304688,245.02200317382807
2015-04-12,236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210935,12387900.0,-0.0016867414855967766,0.013933290277572521,2015,243.73528616768974,255.5910675048828,249.54631057739257,-0.0016881656356903948,236.552001953125,236.07200622558597,243.67599487304688
2015-04-13,224.5870056152344,236.93499755859372,221.9960021972656,235.9499969482422,31181800.0,-0.04897669844835295,0.019322427858772254,2015,239.3202863420759,253.68113403320314,248.9813606262207,-0.05021671457956213,236.1529998779297,236.552001953125,236.07200622558597
2015-04-14,219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000.0,-0.024168847250684244,0.01898607193382932,2015,234.46014404296875,251.44000040690105,248.53100051879883,-0.0244657067673963,224.5870056152344,236.1529998779297,236.552001953125
2015-04-15,223.8329925537109,223.8329925537109,218.6490020751953,219.072998046875,22562000.0,0.02132696373215137,0.02358684060291289,2015,231.43314252580916,249.21466725667318,248.02459045410157,0.02110272663610571,219.15899658203125,224.5870056152344,236.1529998779297
